epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
365,352.922,0.62637,1.32239,0.5381,0.54268,1.17979,0.99632,1,0.995,0.91791,0.99632,1,0.995,0.83879,0.48666,0.69058,0.4928,0.35218,0.99361,0.00055856,0.00055856,0.00055856
366,353.84,0.51645,1.13657,0.52016,0.44622,1.05081,1,1,0.995,0.92153,1,1,0.995,0.83364,0.48928,0.70545,0.49028,0.34903,0.9941,0.0005546,0.0005546,0.0005546
367,354.782,0.7607,1.73233,0.56484,0.57912,1.30998,1,1,0.995,0.93459,1,1,0.995,0.82091,0.47535,0.71516,0.48806,0.34441,0.9816,0.00055064,0.00055064,0.00055064
368,355.684,0.61783,1.36672,0.5452,0.48665,1.13013,1,1,0.995,0.93098,1,1,0.995,0.8185,0.46458,0.72264,0.48367,0.33945,0.97321,0.00054668,0.00054668,0.00054668
369,356.625,0.57671,0.75875,0.51106,0.48328,1.06513,1,1,0.995,0.93229,1,1,0.995,0.82597,0.44799,0.70299,0.4739,0.34759,0.96409,0.00054272,0.00054272,0.00054272
370,357.575,0.58271,1.24485,0.5198,0.48264,1.10615,1,1,0.995,0.93854,1,1,0.995,0.85821,0.44147,0.69499,0.46175,0.34941,0.9579,0.00053876,0.00053876,0.00053876
371,358.575,0.53357,1.12627,0.57855,0.42223,1.04022,1,1,0.995,0.94335,1,1,0.995,0.84968,0.4451,0.69262,0.45036,0.35055,0.95605,0.0005348,0.0005348,0.0005348
372,359.496,0.56713,0.8087,0.48447,0.45193,1.09144,1,1,0.995,0.93369,1,1,0.995,0.84327,0.45034,0.69065,0.43504,0.3509,0.95738,0.00053084,0.00053084,0.00053084
373,360.419,0.58791,1.13535,0.47141,0.49404,1.09871,1,1,0.995,0.9292,1,1,0.995,0.85061,0.4489,0.7059,0.42713,0.34981,0.95761,0.00052688,0.00052688,0.00052688
374,361.36,0.50359,1.3108,0.51979,0.42906,1.05032,1,1,0.995,0.94516,1,1,0.995,0.84675,0.44758,0.70516,0.42094,0.34869,0.95612,0.00052292,0.00052292,0.00052292
375,362.3,0.60089,1.36802,0.52693,0.50748,1.15134,1,1,0.995,0.9483,1,1,0.995,0.84918,0.44467,0.71245,0.41395,0.34234,0.95612,0.00051896,0.00051896,0.00051896
376,363.25,0.55358,1.1603,0.51475,0.4675,1.06476,1,1,0.995,0.93848,1,1,0.995,0.83692,0.44623,0.72186,0.40783,0.33309,0.95824,0.000515,0.000515,0.000515
377,364.211,0.41535,1.03295,0.57744,0.41568,1.04319,0.99617,1,0.995,0.931,0.99617,1,0.995,0.83047,0.4524,0.74154,0.40773,0.32074,0.96477,0.00051104,0.00051104,0.00051104
378,365.146,0.65088,1.90261,0.59002,0.52092,1.0996,0.99609,1,0.995,0.94894,0.99609,1,0.995,0.81321,0.44871,0.74218,0.40869,0.31272,0.96899,0.00050708,0.00050708,0.00050708
379,366.085,0.53361,1.81587,0.58435,0.47489,1.09274,0.99592,1,0.995,0.94563,0.99592,1,0.995,0.82312,0.44786,0.73896,0.41236,0.31708,0.96896,0.00050312,0.00050312,0.00050312
380,367.116,0.68655,1.11864,0.52098,0.52906,1.15817,0.99619,1,0.995,0.93331,0.99619,1,0.995,0.81809,0.45673,0.71437,0.41725,0.3204,0.9709,0.00049916,0.00049916,0.00049916
381,368.072,0.52597,1.43448,0.54718,0.43576,1.07954,0.99654,1,0.995,0.9355,0.99654,1,0.995,0.83546,0.46804,0.67717,0.42086,0.31759,0.97268,0.0004952,0.0004952,0.0004952
382,369.036,0.56689,1.24045,0.56191,0.39505,1.11322,1,1,0.995,0.9321,1,1,0.995,0.86235,0.46756,0.62061,0.42707,0.31409,0.96776,0.00049124,0.00049124,0.00049124
383,369.961,0.80387,0.97286,0.48489,0.58831,1.28142,1,1,0.995,0.9294,1,1,0.995,0.87647,0.46343,0.58232,0.43407,0.31336,0.96051,0.00048728,0.00048728,0.00048728
384,370.929,0.47666,1.12779,0.57308,0.37691,1.05161,1,1,0.995,0.93195,1,1,0.995,0.8794,0.45241,0.55095,0.43781,0.31095,0.9474,0.00048332,0.00048332,0.00048332
385,371.852,0.45339,1.09899,0.54385,0.41037,1.03401,1,1,0.995,0.95156,1,1,0.995,0.87642,0.44773,0.53032,0.43584,0.31076,0.9389,0.00047936,0.00047936,0.00047936
386,372.829,0.50163,1.0891,0.55381,0.41946,1.02746,1,1,0.995,0.94401,1,1,0.995,0.87408,0.44528,0.52185,0.43594,0.31424,0.93086,0.0004754,0.0004754,0.0004754
387,373.799,0.57584,1.17611,0.60822,0.47173,1.03615,1,1,0.995,0.94723,1,1,0.995,0.87173,0.44822,0.51926,0.4347,0.3207,0.92758,0.00047144,0.00047144,0.00047144
388,374.765,0.58586,1.3735,0.54305,0.45235,1.16115,1,1,0.995,0.93497,1,1,0.995,0.86665,0.44819,0.51946,0.4338,0.32344,0.92526,0.00046748,0.00046748,0.00046748
389,375.69,0.437,1.6776,0.59223,0.42003,1.03341,1,1,0.995,0.93554,1,1,0.995,0.87393,0.45,0.5157,0.43443,0.3195,0.92774,0.00046352,0.00046352,0.00046352
390,376.661,0.63478,1.27286,0.59775,0.4968,1.15867,1,1,0.995,0.9277,1,1,0.995,0.8702,0.45136,0.50491,0.4374,0.32044,0.92607,0.00045956,0.00045956,0.00045956
391,377.614,0.62477,1.15742,0.55693,0.54777,1.05636,1,1,0.995,0.93313,1,1,0.995,0.87675,0.44775,0.49271,0.43988,0.32504,0.9237,0.0004556,0.0004556,0.0004556
392,378.561,0.60431,0.91387,0.57431,0.64324,1.16773,1,1,0.995,0.94756,1,1,0.995,0.88826,0.44336,0.48234,0.44136,0.31956,0.91971,0.00045164,0.00045164,0.00045164
393,379.538,0.51535,1.05379,0.53582,0.39715,1.02108,1,1,0.995,0.95699,1,1,0.995,0.88932,0.43057,0.48602,0.44796,0.30859,0.91382,0.00044768,0.00044768,0.00044768
394,380.527,0.45694,1.34048,0.58739,0.3894,0.97443,1,1,0.995,0.95397,1,1,0.995,0.89178,0.41114,0.48485,0.44954,0.304,0.90841,0.00044372,0.00044372,0.00044372
395,381.489,0.53631,1.26056,0.58537,0.41879,1.03284,1,1,0.995,0.96049,1,1,0.995,0.89212,0.39503,0.49178,0.4489,0.30648,0.90646,0.00043976,0.00043976,0.00043976
396,382.542,0.56627,1.10829,0.53933,0.51796,1.0972,1,1,0.995,0.96684,1,1,0.995,0.89397,0.38403,0.49736,0.44728,0.29973,0.90954,0.0004358,0.0004358,0.0004358
397,383.477,0.68048,1.23004,0.50026,0.52555,1.21133,1,1,0.995,0.96652,1,1,0.995,0.88682,0.38139,0.50459,0.44385,0.30355,0.91523,0.00043184,0.00043184,0.00043184
398,384.512,0.64623,1.01837,0.5005,0.617,1.17769,1,1,0.995,0.96278,1,1,0.995,0.89214,0.38692,0.52319,0.44008,0.29779,0.92353,0.00042788,0.00042788,0.00042788
399,385.441,0.5257,1.32621,0.5614,0.4927,1.10744,1,1,0.995,0.96142,1,1,0.995,0.87881,0.39772,0.53547,0.43602,0.30161,0.93125,0.00042392,0.00042392,0.00042392
400,386.452,0.66258,0.83936,0.46624,0.54878,1.22338,1,1,0.995,0.96443,1,1,0.995,0.88582,0.40708,0.54453,0.43343,0.30527,0.93816,0.00041996,0.00041996,0.00041996
401,387.452,0.46264,0.91692,0.53837,0.37873,1.01187,1,1,0.995,0.95519,1,1,0.995,0.88621,0.41352,0.54889,0.43049,0.31239,0.942,0.000416,0.000416,0.000416
402,388.486,0.46951,1.16485,0.54787,0.41553,1.06981,1,1,0.995,0.94337,1,1,0.995,0.88915,0.41947,0.54863,0.42682,0.31406,0.94331,0.00041204,0.00041204,0.00041204
403,389.451,0.50748,1.42006,0.55751,0.47499,1.06472,1,1,0.995,0.94337,1,1,0.995,0.89244,0.41981,0.55606,0.42318,0.31578,0.9401,0.00040808,0.00040808,0.00040808
404,390.464,0.45792,1.18308,0.58813,0.36872,1.01993,1,1,0.995,0.94237,1,1,0.995,0.87333,0.42008,0.54865,0.42051,0.32207,0.93726,0.00040412,0.00040412,0.00040412
405,391.433,0.55424,0.97062,0.5456,0.47852,1.09355,1,1,0.995,0.94779,1,1,0.995,0.87881,0.42363,0.53914,0.41638,0.32185,0.93719,0.00040016,0.00040016,0.00040016
406,392.611,0.51512,0.75442,0.54573,0.40545,1.04853,1,1,0.995,0.95665,1,1,0.995,0.88287,0.41693,0.52783,0.41479,0.32289,0.93325,0.0003962,0.0003962,0.0003962
407,393.589,0.555,1.30762,0.529,0.49736,1.06961,1,1,0.995,0.94947,1,1,0.995,0.88648,0.41741,0.52574,0.41175,0.32204,0.92991,0.00039224,0.00039224,0.00039224
408,394.541,0.53036,1.00448,0.54226,0.47489,1.07988,1,1,0.995,0.95771,1,1,0.995,0.87401,0.40899,0.5224,0.40947,0.32307,0.92361,0.00038828,0.00038828,0.00038828
409,395.493,0.5421,0.95872,0.49523,0.44368,1.07579,1,1,0.995,0.95483,1,1,0.995,0.86834,0.4011,0.52955,0.40841,0.32189,0.92004,0.00038432,0.00038432,0.00038432
410,396.497,0.46702,1.40469,0.58364,0.43153,1.09614,1,1,0.995,0.96248,1,1,0.995,0.86757,0.38603,0.53654,0.40746,0.31332,0.91389,0.00038036,0.00038036,0.00038036
411,397.409,0.52536,1.1469,0.52546,0.46766,1.10071,1,1,0.995,0.96215,1,1,0.995,0.86597,0.36847,0.53371,0.40603,0.30562,0.90565,0.0003764,0.0003764,0.0003764
412,398.396,0.67326,1.16458,0.54776,0.58353,1.2339,1,1,0.995,0.96698,1,1,0.995,0.87296,0.35291,0.52759,0.40615,0.30007,0.89866,0.00037244,0.00037244,0.00037244
413,399.33,0.4908,0.58768,0.48764,0.43945,1.05863,1,1,0.995,0.97039,1,1,0.995,0.89061,0.34859,0.51791,0.40854,0.29653,0.89274,0.00036848,0.00036848,0.00036848
414,400.294,0.63155,1.6199,0.58768,0.49701,1.1251,1,1,0.995,0.9766,1,1,0.995,0.88974,0.35101,0.51152,0.41052,0.29992,0.888,0.00036452,0.00036452,0.00036452
415,401.231,0.56256,1.43058,0.54209,0.57477,1.09131,1,1,0.995,0.97224,1,1,0.995,0.89528,0.35513,0.50858,0.41299,0.3017,0.88533,0.00036056,0.00036056,0.00036056
416,402.173,0.46987,1.27074,0.52999,0.4433,1.04697,1,1,0.995,0.96137,1,1,0.995,0.88584,0.36026,0.5168,0.41244,0.30124,0.8845,0.0003566,0.0003566,0.0003566
417,403.095,0.4683,1.05366,0.54101,0.41113,1.02968,1,1,0.995,0.96828,1,1,0.995,0.88433,0.36169,0.52904,0.41262,0.30131,0.88088,0.00035264,0.00035264,0.00035264
418,404.019,0.51254,1.14703,0.50158,0.4387,1.09751,1,1,0.995,0.96553,1,1,0.995,0.8815,0.36691,0.53641,0.41401,0.30247,0.88045,0.00034868,0.00034868,0.00034868
419,404.944,0.53977,0.85184,0.58013,0.44861,1.04063,1,1,0.995,0.96593,1,1,0.995,0.88951,0.37202,0.54125,0.41267,0.30353,0.87851,0.00034472,0.00034472,0.00034472
420,405.915,0.51179,1.20507,0.49013,0.50659,1.08302,1,1,0.995,0.96662,1,1,0.995,0.88283,0.37599,0.5408,0.4156,0.29944,0.87638,0.00034076,0.00034076,0.00034076
421,406.988,0.51904,1.25071,0.5581,0.42925,1.01429,1,1,0.995,0.96662,1,1,0.995,0.87623,0.37532,0.53949,0.41688,0.29702,0.87573,0.0003368,0.0003368,0.0003368
422,407.884,0.46677,0.97253,0.49017,0.40026,1.04909,1,1,0.995,0.96651,1,1,0.995,0.87195,0.37243,0.53299,0.41878,0.29326,0.87311,0.00033284,0.00033284,0.00033284
423,408.888,0.5243,1.0445,0.49048,0.48325,1.0784,1,1,0.995,0.96679,1,1,0.995,0.87072,0.37254,0.51895,0.42058,0.29097,0.87109,0.00032888,0.00032888,0.00032888
424,409.84,0.56392,0.81049,0.48099,0.45908,1.10882,1,1,0.995,0.96671,1,1,0.995,0.88372,0.36706,0.50921,0.42236,0.2921,0.86621,0.00032492,0.00032492,0.00032492
425,410.803,0.54818,1.32634,0.49762,0.54022,1.08165,1,1,0.995,0.96883,1,1,0.995,0.8706,0.36043,0.50146,0.42092,0.29438,0.85965,0.00032096,0.00032096,0.00032096
426,411.764,0.48761,1.23806,0.55799,0.46296,1.05992,1,1,0.995,0.96093,1,1,0.995,0.88396,0.35509,0.48532,0.41856,0.2913,0.85785,0.000317,0.000317,0.000317
427,412.698,0.44773,0.88864,0.51103,0.45071,1.06091,1,1,0.995,0.96784,1,1,0.995,0.89519,0.34855,0.47185,0.41975,0.28695,0.85433,0.00031304,0.00031304,0.00031304
428,413.646,0.53116,1.11834,0.51593,0.4664,1.08919,1,1,0.995,0.96784,1,1,0.995,0.90095,0.34234,0.4622,0.42099,0.28544,0.85435,0.00030908,0.00030908,0.00030908
429,414.542,0.43394,1.06513,0.57723,0.37444,1.00961,1,1,0.995,0.96481,1,1,0.995,0.90454,0.34117,0.45127,0.42395,0.27942,0.8549,0.00030512,0.00030512,0.00030512
430,415.44,0.44821,1.24485,0.55446,0.39675,1.0391,1,1,0.995,0.97061,1,1,0.995,0.91303,0.34213,0.43976,0.42433,0.28152,0.85328,0.00030116,0.00030116,0.00030116
431,416.485,0.48636,0.78312,0.52454,0.46078,1.03013,1,1,0.995,0.97061,1,1,0.995,0.91915,0.3455,0.43505,0.42567,0.28357,0.85067,0.0002972,0.0002972,0.0002972
432,417.342,0.47605,1.50066,0.58484,0.43397,1.0742,1,1,0.995,0.97061,1,1,0.995,0.91795,0.34885,0.43326,0.42676,0.28578,0.85108,0.00029324,0.00029324,0.00029324
433,418.188,0.52893,1.46223,0.55418,0.44443,1.09251,1,1,0.995,0.9677,1,1,0.995,0.90462,0.3548,0.43669,0.4305,0.28313,0.85245,0.00028928,0.00028928,0.00028928
434,419.018,0.44142,1.09968,0.59227,0.45014,1.0137,1,1,0.995,0.9718,1,1,0.995,0.90812,0.3572,0.44257,0.43291,0.28336,0.85194,0.00028532,0.00028532,0.00028532
435,419.815,0.44388,0.93247,0.49593,0.36731,1.03822,0.99628,1,0.995,0.96952,0.99628,1,0.995,0.89767,0.35741,0.44627,0.43459,0.28198,0.85055,0.00028136,0.00028136,0.00028136
436,420.585,0.5064,0.87831,0.50885,0.40909,1.10202,0.996,1,0.995,0.96518,0.996,1,0.995,0.90071,0.35852,0.44853,0.43627,0.28142,0.85047,0.0002774,0.0002774,0.0002774
437,421.372,0.52604,1.04517,0.52408,0.44808,1.07756,0.99579,1,0.995,0.96504,0.99579,1,0.995,0.90064,0.36199,0.45273,0.43775,0.28271,0.85114,0.00027344,0.00027344,0.00027344
438,422.153,0.4103,1.1269,0.52424,0.37085,1.02949,0.99571,1,0.995,0.96225,0.99571,1,0.995,0.89816,0.36351,0.44831,0.43847,0.28088,0.85206,0.00026948,0.00026948,0.00026948
439,422.992,0.54927,1.17566,0.58345,0.45126,1.14664,0.99566,1,0.995,0.96839,0.99566,1,0.995,0.89776,0.3634,0.44153,0.43709,0.27971,0.85224,0.00026552,0.00026552,0.00026552
440,423.777,0.52514,0.97144,0.46182,0.48584,1.1185,0.9958,1,0.995,0.96839,0.9958,1,0.995,0.89776,0.36396,0.43967,0.43588,0.27931,0.85308,0.00026156,0.00026156,0.00026156
441,424.608,0.4167,0.94992,0.53164,0.38513,1.05003,0.99592,1,0.995,0.96068,0.99592,1,0.995,0.90459,0.36824,0.44308,0.43403,0.27859,0.85443,0.0002576,0.0002576,0.0002576
442,425.464,0.44098,1.27522,0.5605,0.37522,1.07103,0.99591,1,0.995,0.96437,0.99591,1,0.995,0.90904,0.37062,0.44336,0.4335,0.27895,0.855,0.00025364,0.00025364,0.00025364
443,426.33,0.48937,0.75877,0.49879,0.43187,1.06457,0.99602,1,0.995,0.97056,0.99602,1,0.995,0.9112,0.37414,0.44331,0.431,0.2755,0.85763,0.00024968,0.00024968,0.00024968
444,427.17,0.53977,0.74663,0.4915,0.49129,1.07414,0.99611,1,0.995,0.96235,0.99611,1,0.995,0.9112,0.37433,0.44222,0.429,0.27689,0.85746,0.00024572,0.00024572,0.00024572
445,428.053,0.55741,1.34007,0.52645,0.47181,1.01345,0.99623,1,0.995,0.9649,0.99623,1,0.995,0.91461,0.37116,0.44358,0.42714,0.27842,0.85468,0.00024176,0.00024176,0.00024176
446,428.957,0.43256,1.03453,0.53123,0.38627,1.01008,0.99634,1,0.995,0.96463,0.99634,1,0.995,0.91889,0.3655,0.44095,0.42509,0.27801,0.85346,0.0002378,0.0002378,0.0002378
447,429.893,0.5333,0.99254,0.49451,0.47253,1.05223,0.99642,1,0.995,0.97269,0.99642,1,0.995,0.91853,0.35769,0.43539,0.42399,0.27625,0.85168,0.00023384,0.00023384,0.00023384
448,430.768,0.47932,0.79029,0.50459,0.4155,1.04654,1,1,0.995,0.97737,1,1,0.995,0.92544,0.3501,0.42944,0.4233,0.27417,0.8497,0.00022988,0.00022988,0.00022988
449,431.591,0.44005,0.88646,0.4894,0.42625,1.05464,1,1,0.995,0.98457,1,1,0.995,0.92595,0.34275,0.42196,0.42148,0.27444,0.84745,0.00022592,0.00022592,0.00022592
450,432.514,0.47403,1.18617,0.52101,0.42016,1.04689,1,1,0.995,0.98734,1,1,0.995,0.9259,0.33572,0.41352,0.42087,0.27252,0.84548,0.00022196,0.00022196,0.00022196
451,433.422,0.6144,1.04714,0.51812,0.5443,1.18005,1,1,0.995,0.98537,1,1,0.995,0.92438,0.32731,0.40613,0.41811,0.27154,0.84422,0.000218,0.000218,0.000218
452,434.354,0.40357,0.73125,0.55121,0.3532,0.95228,0.99654,1,0.995,0.97765,0.99654,1,0.995,0.92508,0.32152,0.40579,0.41698,0.27033,0.84334,0.00021404,0.00021404,0.00021404
453,435.264,0.59429,0.81941,0.53981,0.47102,1.19001,0.99652,1,0.995,0.97809,0.99652,1,0.995,0.9193,0.31927,0.40435,0.4158,0.26135,0.84274,0.00021008,0.00021008,0.00021008
454,436.157,0.4492,1.20358,0.51643,0.44051,1.02872,1,1,0.995,0.98145,1,1,0.995,0.92008,0.31934,0.40372,0.41401,0.26467,0.84223,0.00020612,0.00020612,0.00020612
455,437.04,0.4046,1.10449,0.54935,0.37488,1.04806,1,1,0.995,0.98145,1,1,0.995,0.91456,0.3231,0.40374,0.41369,0.26289,0.84291,0.00020216,0.00020216,0.00020216
456,437.927,0.50047,0.77336,0.53575,0.40367,1.0832,1,1,0.995,0.98145,1,1,0.995,0.91321,0.32691,0.40396,0.4131,0.2593,0.84474,0.0001982,0.0001982,0.0001982
457,438.9,0.45977,0.96059,0.59573,0.4001,1.01761,1,1,0.995,0.97761,1,1,0.995,0.9075,0.33489,0.40243,0.41222,0.26066,0.8476,0.00019424,0.00019424,0.00019424
458,439.76,0.46292,1.31235,0.53737,0.40353,1.08088,1,1,0.995,0.97847,1,1,0.995,0.9116,0.33906,0.39992,0.41188,0.25976,0.84938,0.00019028,0.00019028,0.00019028
459,440.659,0.44594,0.95594,0.50753,0.38587,1.03386,1,1,0.995,0.97453,1,1,0.995,0.91698,0.34387,0.39875,0.4102,0.2608,0.85251,0.00018632,0.00018632,0.00018632
460,441.566,0.53259,0.58804,0.43887,0.50856,1.07567,1,1,0.995,0.97453,1,1,0.995,0.92156,0.34754,0.40116,0.40865,0.25958,0.85585,0.00018236,0.00018236,0.00018236
461,442.399,0.45505,0.94287,0.52428,0.36575,1.08484,1,1,0.995,0.97471,1,1,0.995,0.92188,0.34978,0.4056,0.40737,0.25973,0.85771,0.0001784,0.0001784,0.0001784
462,443.266,0.64547,0.97603,0.50353,0.52443,1.11129,1,1,0.995,0.97471,1,1,0.995,0.91373,0.35085,0.41211,0.40508,0.25874,0.85753,0.00017444,0.00017444,0.00017444
463,444.19,0.43201,0.81524,0.47502,0.39082,1.01005,1,1,0.995,0.97471,1,1,0.995,0.90332,0.3491,0.41636,0.40364,0.2565,0.85717,0.00017048,0.00017048,0.00017048
464,444.993,0.59312,1.07958,0.52232,0.58218,1.11615,1,1,0.995,0.97453,1,1,0.995,0.90111,0.34453,0.42074,0.40256,0.25657,0.85556,0.00016652,0.00016652,0.00016652
465,445.852,0.45523,1.33659,0.5533,0.37646,1.00412,1,1,0.995,0.97453,1,1,0.995,0.90406,0.33951,0.42041,0.40135,0.25754,0.85267,0.00016256,0.00016256,0.00016256
466,446.786,0.55354,0.8386,0.46396,0.44019,1.08435,1,1,0.995,0.97453,1,1,0.995,0.90406,0.33404,0.41589,0.40118,0.25759,0.84919,0.0001586,0.0001586,0.0001586
467,447.699,0.53213,1.3289,0.52661,0.43893,1.10689,1,1,0.995,0.97453,1,1,0.995,0.90826,0.32837,0.40927,0.40148,0.25572,0.84607,0.00015464,0.00015464,0.00015464
468,448.548,0.40743,1.10389,0.53897,0.37079,0.98407,1,1,0.995,0.977,1,1,0.995,0.92425,0.32522,0.39889,0.4021,0.25491,0.84301,0.00015068,0.00015068,0.00015068
469,449.464,0.51528,0.76575,0.5442,0.45172,1.01751,1,1,0.995,0.98106,1,1,0.995,0.9218,0.3223,0.38868,0.40269,0.2531,0.83971,0.00014672,0.00014672,0.00014672
470,450.234,0.56129,1.30554,0.4877,0.46989,1.0631,1,1,0.995,0.98106,1,1,0.995,0.9218,0.31887,0.38166,0.40301,0.25525,0.83594,0.00014276,0.00014276,0.00014276
471,451.039,0.38878,0.8475,0.51879,0.36677,1.00556,1,1,0.995,0.98106,1,1,0.995,0.91865,0.31476,0.37546,0.4042,0.25618,0.83319,0.0001388,0.0001388,0.0001388
472,451.865,0.38946,0.83995,0.56236,0.38588,1.04104,1,1,0.995,0.98106,1,1,0.995,0.9271,0.31159,0.37158,0.40475,0.25769,0.83026,0.00013484,0.00013484,0.00013484
473,452.728,0.40035,0.90974,0.51343,0.36979,1.00837,1,1,0.995,0.98106,1,1,0.995,0.9271,0.30938,0.36923,0.40561,0.25569,0.82871,0.00013088,0.00013088,0.00013088
474,453.514,0.46516,0.79079,0.58957,0.41238,1.05951,1,1,0.995,0.98106,1,1,0.995,0.9271,0.30648,0.36799,0.40684,0.25469,0.82737,0.00012692,0.00012692,0.00012692
475,454.288,0.34841,0.71529,0.50575,0.3321,0.99847,1,1,0.995,0.98141,1,1,0.995,0.92802,0.30205,0.36678,0.40844,0.25493,0.82616,0.00012296,0.00012296,0.00012296
476,455.073,0.38166,0.92352,0.50383,0.35814,1.03185,1,1,0.995,0.98141,1,1,0.995,0.92802,0.30008,0.36606,0.40948,0.25316,0.82551,0.000119,0.000119,0.000119
477,455.877,0.47668,1.13831,0.46898,0.40479,0.99262,1,1,0.995,0.97879,1,1,0.995,0.93119,0.29946,0.36457,0.40996,0.25157,0.8252,0.00011504,0.00011504,0.00011504
478,456.663,0.41302,0.98673,0.54477,0.39115,1.00443,1,1,0.995,0.98178,1,1,0.995,0.93119,0.29882,0.36429,0.41037,0.25155,0.82473,0.00011108,0.00011108,0.00011108
479,457.438,0.44478,0.75376,0.52484,0.39508,1.04577,1,1,0.995,0.98215,1,1,0.995,0.93874,0.299,0.36211,0.41033,0.24982,0.82439,0.00010712,0.00010712,0.00010712
480,458.209,0.46012,1.35928,0.59171,0.36964,0.99555,1,1,0.995,0.98215,1,1,0.995,0.93605,0.29966,0.35926,0.41098,0.25105,0.82519,0.00010316,0.00010316,0.00010316
481,459.004,0.42621,0.83474,0.53135,0.43649,1.02261,1,1,0.995,0.98197,1,1,0.995,0.93632,0.30191,0.35754,0.41144,0.25285,0.82595,9.92e-05,9.92e-05,9.92e-05
482,459.845,0.44122,0.77368,0.54127,0.40093,1.02042,1,1,0.995,0.98197,1,1,0.995,0.93692,0.30378,0.3577,0.41218,0.25221,0.82542,9.524e-05,9.524e-05,9.524e-05
483,460.6,0.49335,0.72771,0.54986,0.43699,1.08426,1,1,0.995,0.9859,1,1,0.995,0.93692,0.30488,0.35662,0.41307,0.25398,0.82504,9.128e-05,9.128e-05,9.128e-05
484,461.361,0.46508,0.86851,0.51636,0.39656,0.98692,1,1,0.995,0.98881,1,1,0.995,0.93692,0.30545,0.35652,0.41331,0.25574,0.82393,8.732e-05,8.732e-05,8.732e-05
485,462.26,0.43135,1.23027,0.58374,0.37662,1.02343,1,1,0.995,0.98881,1,1,0.995,0.93605,0.30508,0.35612,0.41357,0.25714,0.82354,8.336e-05,8.336e-05,8.336e-05
486,463.105,0.43091,0.80094,0.47503,0.40087,1.04569,1,1,0.995,0.9859,1,1,0.995,0.92796,0.30542,0.35745,0.41438,0.25831,0.82276,7.94e-05,7.94e-05,7.94e-05
487,463.958,0.40401,0.83591,0.5888,0.39038,1.02668,1,1,0.995,0.98769,1,1,0.995,0.92796,0.30477,0.35915,0.41405,0.25913,0.82167,7.544e-05,7.544e-05,7.544e-05
488,464.789,0.53526,1.55106,0.57009,0.40805,1.10167,1,1,0.995,0.98769,1,1,0.995,0.92796,0.30488,0.35803,0.41327,0.25886,0.81974,7.148e-05,7.148e-05,7.148e-05
489,465.633,0.40993,1.10844,0.49454,0.38369,1.05907,1,1,0.995,0.98769,1,1,0.995,0.92796,0.30423,0.3593,0.41346,0.257,0.81966,6.752e-05,6.752e-05,6.752e-05
490,466.434,0.47635,1.08129,0.55728,0.44464,1.06384,1,1,0.995,0.98769,1,1,0.995,0.92796,0.30355,0.36113,0.41387,0.25594,0.81968,6.356e-05,6.356e-05,6.356e-05
491,475.037,0.36222,0.49964,0.53053,0.41087,0.99242,1,1,0.995,0.98769,1,1,0.995,0.92796,0.30416,0.36042,0.4139,0.25353,0.81905,5.96e-05,5.96e-05,5.96e-05
492,476.784,0.48449,0.72446,0.52674,0.46327,1.07349,1,1,0.995,0.98769,1,1,0.995,0.93391,0.30288,0.35896,0.41417,0.25226,0.81829,5.564e-05,5.564e-05,5.564e-05
493,477.991,0.37416,0.6663,0.46696,0.37648,1.00164,1,1,0.995,0.98769,1,1,0.995,0.93391,0.30012,0.35867,0.41384,0.25324,0.81628,5.168e-05,5.168e-05,5.168e-05
494,479.069,0.49002,0.822,0.61345,0.62036,1.15195,1,1,0.995,0.98788,1,1,0.995,0.93221,0.29769,0.35834,0.41352,0.25346,0.8148,4.772e-05,4.772e-05,4.772e-05
495,479.849,0.40469,0.886,0.50368,0.47847,0.97414,1,1,0.995,0.98788,1,1,0.995,0.9351,0.29557,0.35859,0.41298,0.25068,0.813,4.376e-05,4.376e-05,4.376e-05
496,480.64,0.49362,0.7779,0.49971,0.4217,1.11253,1,1,0.995,0.98788,1,1,0.995,0.93467,0.29308,0.3588,0.41226,0.25039,0.81095,3.98e-05,3.98e-05,3.98e-05
497,481.413,0.42449,0.64006,0.47403,0.44071,1.03034,1,1,0.995,0.99015,1,1,0.995,0.93467,0.29093,0.3605,0.41145,0.24827,0.80912,3.584e-05,3.584e-05,3.584e-05
498,482.221,0.87347,1.29348,0.53918,0.66576,1.48016,1,1,0.995,0.99035,1,1,0.995,0.92851,0.29021,0.35863,0.4115,0.248,0.80787,3.188e-05,3.188e-05,3.188e-05
499,483.069,0.81825,1.23605,0.59544,0.80613,1.43551,1,1,0.995,0.99035,1,1,0.995,0.92851,0.28786,0.35856,0.41155,0.24845,0.80692,2.792e-05,2.792e-05,2.792e-05
500,483.849,0.44283,0.5912,0.44544,0.4212,0.94298,1,1,0.995,0.99078,1,1,0.995,0.92868,0.2854,0.36008,0.41069,0.25074,0.8043,2.396e-05,2.396e-05,2.396e-05
